"","State","Date","WindGustSpeed","Temp","Rainfall"
"24932","Northern Territory","2016-03-20",59,29.825,8
"24933","Northern Territory","2016-03-21",33,29.75,12.8
"24934","Northern Territory","2016-03-22",46,30.85,3.4
"24935","Northern Territory","2016-03-23",41,30.575,0
"24936","Northern Territory","2016-03-24",41,31.4,0
"24937","Northern Territory","2016-03-25",39,30.525,9.8
"24938","Northern Territory","2016-03-26",50,29.425,13.8
"24939","Northern Territory","2016-03-27",41,31.05,0
"24940","Northern Territory","2016-03-28",46,31.025,0.2
"24941","Northern Territory","2016-03-29",37,30.525,3.8
"24942","Northern Territory","2016-03-30",37,30.65,0.2
"24943","Northern Territory","2016-03-31",39,30.85,0
"24944","Northern Territory","2016-04-01",46,28.4,4.8
"24945","Northern Territory","2016-04-02",57,30.075,21.4
"24946","Northern Territory","2016-04-03",48,31.05,0
"24947","Northern Territory","2016-04-04",46,30.4,4.2
"24948","Northern Territory","2016-04-05",33,30,0
"24949","Northern Territory","2016-04-06",46,30.475,0
"24950","Northern Territory","2016-04-07",52,29.6,13.8
"24951","Northern Territory","2016-04-08",35,31.05,0
"24952","Northern Territory","2016-04-09",33,31.025,0
"24953","Northern Territory","2016-04-10",41,31.375,0
"24954","Northern Territory","2016-04-11",43,31.55,0
"24955","Northern Territory","2016-04-12",43,31.825,0
"24956","Northern Territory","2016-04-13",44,31.475,0
"24957","Northern Territory","2016-04-14",44,29.525,1.6
"24958","Northern Territory","2016-04-15",31,29.625,0
"24959","Northern Territory","2016-04-16",39,30.3,0
"24960","Northern Territory","2016-04-17",37,30.575,0.4
"24961","Northern Territory","2016-04-18",37,30.025,0
"24962","Northern Territory","2016-04-19",31,29.925,0
"24963","Northern Territory","2016-04-20",41,29.85,0
"24964","Northern Territory","2016-04-21",41,31.3,0
"24965","Northern Territory","2016-04-22",41,31.425,0
"24966","Northern Territory","2016-04-23",52,31.225,0
"24967","Northern Territory","2016-04-24",56,30.875,0
"24968","Northern Territory","2016-04-25",57,30.825,0
"24969","Northern Territory","2016-04-26",33,29.925,0
"24970","Northern Territory","2016-04-27",33,30.525,0
"24971","Northern Territory","2016-04-28",37,30.625,0.2
"24972","Northern Territory","2016-04-30",43,30.175,0.2
"24973","Northern Territory","2016-05-02",35,28.925,1
"24974","Northern Territory","2016-05-03",61,27.7,0
"24975","Northern Territory","2016-05-04",35,27.925,47.4
"24976","Northern Territory","2016-05-05",39,29.7,4.6
"24977","Northern Territory","2016-05-06",37,30.175,20.2
"24978","Northern Territory","2016-05-07",52,29.875,11.4
"24979","Northern Territory","2016-05-08",56,30.15,39
"24980","Northern Territory","2016-05-09",35,29.85,15.6
"24981","Northern Territory","2016-05-10",52,29.3,0.8
"24982","Northern Territory","2016-05-11",43,29.075,0
"24983","Northern Territory","2016-05-12",44,27.225,0
"24984","Northern Territory","2016-05-13",52,29.2,0
"24985","Northern Territory","2016-05-14",41,30.475,0
"24986","Northern Territory","2016-05-15",44,30.05,0
"24987","Northern Territory","2016-05-16",48,30.4,0
"24988","Northern Territory","2016-05-17",39,30.85,0
"24989","Northern Territory","2016-05-18",33,30.875,0
"24990","Northern Territory","2016-05-19",44,30.175,0
"24991","Northern Territory","2016-05-20",41,30.525,0
"24992","Northern Territory","2016-05-21",37,29.675,0
"24993","Northern Territory","2016-05-22",37,29.425,1.8
"24994","Northern Territory","2016-05-23",37,31.025,1.2
"24995","Northern Territory","2016-05-24",31,29.675,0.2
"24996","Northern Territory","2016-05-25",33,29.65,0
"24997","Northern Territory","2016-05-26",41,29.925,0
"24998","Northern Territory","2016-05-27",37,29.425,0
"24999","Northern Territory","2016-05-28",31,29.975,0
"25000","Northern Territory","2016-05-29",33,28.525,0
"25001","Northern Territory","2016-05-30",33,29.7,3
"25002","Northern Territory","2016-05-31",33,30.35,16.8
"25003","Northern Territory","2016-06-01",39,29.9,15.2
"25004","Northern Territory","2016-06-02",33,29.6,0.2
"25005","Northern Territory","2016-06-03",30,29.225,4
"25006","Northern Territory","2016-06-04",28,29.675,0.2
"25007","Northern Territory","2016-06-05",35,29.9,0
"25008","Northern Territory","2016-06-06",30,29.625,0.2
"25009","Northern Territory","2016-06-07",46,29.65,5.6
"25010","Northern Territory","2016-06-08",50,29.25,7
"25011","Northern Territory","2016-06-09",41,29.7,0
"25012","Northern Territory","2016-06-10",35,30.05,0
"25013","Northern Territory","2016-06-11",52,29.425,0
"25014","Northern Territory","2016-06-12",50,28.125,0
"25015","Northern Territory","2016-06-13",44,27.475,0
"25016","Northern Territory","2016-06-14",48,28.375,0
"25017","Northern Territory","2016-06-15",48,29.1,0
"25018","Northern Territory","2016-06-16",43,28.85,0
"25019","Northern Territory","2016-06-17",33,28.95,5.8
"25020","Northern Territory","2016-06-18",28,28.275,17.2
"25021","Northern Territory","2016-06-19",33,28.8,0
"25022","Northern Territory","2016-06-20",41,27.975,0
"25023","Northern Territory","2016-06-21",33,26.025,0
"25024","Northern Territory","2016-06-22",31,26.875,0
"25025","Northern Territory","2016-06-23",33,27.425,0
"25026","Northern Territory","2016-06-24",37,28.325,0
"25027","Northern Territory","2016-06-25",37,29.125,0.6
"25028","Northern Territory","2016-06-26",43,28.475,42
"25029","Northern Territory","2016-06-27",39,29.6,0.4
"25030","Northern Territory","2016-06-28",48,29,0
"25031","Northern Territory","2016-06-29",54,28.35,0
"25032","Northern Territory","2016-06-30",35,28.35,0
"25033","Northern Territory","2016-07-01",48,28.525,2.4
"25034","Northern Territory","2016-07-02",52,27.3,4.8
"25035","Northern Territory","2016-07-03",41,26.75,0
"25036","Northern Territory","2016-07-04",56,27.325,0
"25037","Northern Territory","2016-07-05",41,27.8,0.2
"25038","Northern Territory","2016-07-06",41,27.625,0
"25039","Northern Territory","2016-07-07",50,26.9,0.2
"25040","Northern Territory","2016-07-08",43,27.45,0
"25041","Northern Territory","2016-07-09",65,26.25,0
"25042","Northern Territory","2016-07-10",48,27.425,13.6
"25043","Northern Territory","2016-07-11",35,26.625,0.2
"25044","Northern Territory","2016-07-12",35,26.925,0
"25045","Northern Territory","2016-07-14",56,24.55,0
"25046","Northern Territory","2016-07-15",52,22.25,0
"25047","Northern Territory","2016-07-16",44,22.175,0
"25048","Northern Territory","2016-07-17",37,22.725,0
"25049","Northern Territory","2016-07-18",35,23.075,0
"25050","Northern Territory","2016-07-19",33,25.05,0
"25051","Northern Territory","2016-07-20",31,25.225,0
"25052","Northern Territory","2016-07-21",44,25.525,0
"25053","Northern Territory","2016-07-22",37,26.475,0
"25054","Northern Territory","2016-07-23",35,27.65,0
"25055","Northern Territory","2016-07-24",46,27.675,0
"25056","Northern Territory","2016-07-25",41,28.025,0
"25057","Northern Territory","2016-07-26",43,28.45,0
"25058","Northern Territory","2016-07-27",50,27.5,0
"25059","Northern Territory","2016-07-28",44,26.425,0
"25060","Northern Territory","2016-07-29",41,27.45,0
"25061","Northern Territory","2016-07-30",44,26.575,0
"25062","Northern Territory","2016-07-31",39,26.575,0
"25063","Northern Territory","2016-08-01",59,25.925,0
"25064","Northern Territory","2016-08-02",56,26.8,0
"25065","Northern Territory","2016-08-03",50,27.175,0
"25066","Northern Territory","2016-08-04",46,24.8,0
"25067","Northern Territory","2016-08-05",44,22.85,0
"25068","Northern Territory","2016-08-06",33,23.375,0
"25069","Northern Territory","2016-08-07",33,23.975,0
"25070","Northern Territory","2016-08-08",39,26.175,0
"25071","Northern Territory","2016-08-09",44,27.525,0
"25072","Northern Territory","2016-08-10",48,27.5,0
"25073","Northern Territory","2016-08-11",46,27.775,0
"25074","Northern Territory","2016-08-12",48,28.675,0
"25075","Northern Territory","2016-08-13",48,28.225,0
"25076","Northern Territory","2016-08-14",48,28.875,0.4
"25077","Northern Territory","2016-08-15",52,28.4,0
"25078","Northern Territory","2016-08-16",41,27.05,0
"25079","Northern Territory","2016-08-17",46,26.925,0
"25080","Northern Territory","2016-08-18",48,27.2,0
"25081","Northern Territory","2016-08-19",52,26.6,0
"25082","Northern Territory","2016-08-20",52,29.125,0
"25083","Northern Territory","2016-08-21",59,28,1.3
"25084","Northern Territory","2016-08-22",37,27.525,3.9
"25085","Northern Territory","2016-08-23",61,27.45,0
"25086","Northern Territory","2016-08-24",39,28.35,3.6
"25087","Northern Territory","2016-08-25",37,29.15,0
"25088","Northern Territory","2016-08-26",46,29.575,0
"25089","Northern Territory","2016-08-27",50,29.575,0
"25090","Northern Territory","2016-08-28",59,27.375,0
"25091","Northern Territory","2016-08-29",50,27.325,9.2
"25092","Northern Territory","2016-08-30",39,29.4,16
"25093","Northern Territory","2016-08-31",43,29.675,13.6
"25094","Northern Territory","2016-09-01",70,28.575,0.8
"25095","Northern Territory","2016-09-02",50,29.45,4.8
"25096","Northern Territory","2016-09-03",37,29.45,1.8
"25097","Northern Territory","2016-09-04",59,29.65,0
"25098","Northern Territory","2016-09-05",44,30,0
"25099","Northern Territory","2016-09-06",41,30.075,0
"25100","Northern Territory","2016-09-07",35,28.925,0
"25101","Northern Territory","2016-09-08",48,29.7,0
"25102","Northern Territory","2016-09-09",41,29.075,0
"25103","Northern Territory","2016-09-10",43,28.725,2
"25104","Northern Territory","2016-09-11",44,29.95,0
"25105","Northern Territory","2016-09-12",43,30.1,0
"25106","Northern Territory","2016-09-13",46,29.775,9.4
"25107","Northern Territory","2016-09-14",41,29.4,3
"25108","Northern Territory","2016-09-15",31,29.625,2.8
"25109","Northern Territory","2016-09-16",59,29.75,0
"25110","Northern Territory","2016-09-17",54,29.6,7.2
"25111","Northern Territory","2016-09-18",54,26.725,12.2
"25112","Northern Territory","2016-09-19",54,26.95,33.4
"25113","Northern Territory","2016-09-20",61,29.325,19.6
"25114","Northern Territory","2016-09-21",39,30.025,0
"25115","Northern Territory","2016-09-22",39,30.725,0
"25116","Northern Territory","2016-09-23",54,29.1,0
"25117","Northern Territory","2016-09-24",48,29.7,8.6
"25118","Northern Territory","2016-09-25",43,30.45,0.8
"25119","Northern Territory","2016-09-26",33,30.8,0
"25120","Northern Territory","2016-09-27",52,30.65,3.6
"25121","Northern Territory","2016-09-28",76,30.85,1.8
"25122","Northern Territory","2016-09-29",69,30.125,0
"25123","Northern Territory","2016-09-30",46,29.425,3.6
"25124","Northern Territory","2016-10-01",76,29.775,9.8
"25125","Northern Territory","2016-10-02",67,30.45,2
"25126","Northern Territory","2016-10-03",41,29.325,0
"25127","Northern Territory","2016-10-04",50,29.3,13.8
"25128","Northern Territory","2016-10-05",37,29.75,2.4
"25129","Northern Territory","2016-10-06",41,31.175,0
"25130","Northern Territory","2016-10-07",44,31.825,0
"25131","Northern Territory","2016-10-08",50,32.525,0
"25132","Northern Territory","2016-10-09",56,30,5.4
"25133","Northern Territory","2016-10-11",52,30,4.6
"25134","Northern Territory","2016-10-12",56,30.625,12.2
"25135","Northern Territory","2016-10-13",41,29.625,2
"25136","Northern Territory","2016-10-14",35,30.225,0
"25137","Northern Territory","2016-10-15",52,30.275,0
"25138","Northern Territory","2016-10-16",57,29.95,0
"25139","Northern Territory","2016-10-17",44,31.275,0
"25140","Northern Territory","2016-10-18",39,30.9,0
"25141","Northern Territory","2016-10-19",44,30.2,0
"25142","Northern Territory","2016-10-20",67,28.275,17.4
"25143","Northern Territory","2016-10-21",59,30.725,5.2
"25144","Northern Territory","2016-10-22",46,25.275,23.6
"25145","Northern Territory","2016-10-23",43,28.775,0.4
"25146","Northern Territory","2016-10-24",39,30.7,0.3
"25147","Northern Territory","2016-10-25",50,29.45,0
"25148","Northern Territory","2016-10-26",56,31.1,8.2
"25149","Northern Territory","2016-10-27",48,29.175,18.2
"25150","Northern Territory","2016-10-28",39,29.75,6
"25151","Northern Territory","2016-10-29",54,32.65,0.8
"25152","Northern Territory","2016-10-30",57,31.85,0.8
"25153","Northern Territory","2016-10-31",46,30.75,0
"25154","Northern Territory","2016-11-01",52,29.425,0
"25155","Northern Territory","2016-11-02",52,30.675,2.2
"25156","Northern Territory","2016-11-03",37,31.15,0
"25157","Northern Territory","2016-11-04",39,31.25,0
"25158","Northern Territory","2016-11-05",76,31.65,0
"25159","Northern Territory","2016-11-06",41,30.625,25.6
"25160","Northern Territory","2016-11-07",59,32.825,2.4
"25161","Northern Territory","2016-11-08",46,31.7,0
"25162","Northern Territory","2016-11-09",48,31.6,0
"25163","Northern Territory","2016-11-10",69,33.85,0
"25164","Northern Territory","2016-11-11",96,32.625,0
"25165","Northern Territory","2016-11-12",57,31.825,0.8
"25166","Northern Territory","2016-11-13",46,32.2,0
"25167","Northern Territory","2016-11-14",52,30.175,0.4
"25168","Northern Territory","2016-11-15",43,30.675,0.6
"25169","Northern Territory","2016-11-16",44,31.525,0
"25170","Northern Territory","2016-11-17",54,31.525,0
"25171","Northern Territory","2016-11-18",76,31.225,18.2
"25172","Northern Territory","2016-11-19",57,30.025,11.4
"25173","Northern Territory","2016-11-20",46,31.025,41
"25174","Northern Territory","2016-11-21",59,33.725,0
"25175","Northern Territory","2016-11-22",54,28.875,0.8
"25176","Northern Territory","2016-11-23",52,28.85,80.6
"25177","Northern Territory","2016-11-24",50,29.875,5.2
"25178","Northern Territory","2016-11-25",44,30.275,0
"25179","Northern Territory","2016-11-26",50,27.8,2.8
"25180","Northern Territory","2016-11-27",48,30.575,0
"25181","Northern Territory","2016-11-28",50,30.275,0
"25182","Northern Territory","2016-11-29",63,32.175,0.8
"25183","Northern Territory","2016-11-30",44,32.55,22
"25184","Northern Territory","2016-12-01",54,34.525,0
"25185","Northern Territory","2016-12-02",54,35.475,0
"25186","Northern Territory","2016-12-03",57,34.375,8.6
"25187","Northern Territory","2016-12-04",69,32.05,8
"25188","Northern Territory","2016-12-05",69,30.05,16.4
"25189","Northern Territory","2016-12-06",50,30.9,4.4
"25190","Northern Territory","2016-12-07",37,30.65,17.4
"25191","Northern Territory","2016-12-08",57,30.875,15
"25192","Northern Territory","2016-12-09",48,31.2,8.6
"25193","Northern Territory","2016-12-10",48,30.95,0
"25194","Northern Territory","2016-12-11",48,31.025,0
"25195","Northern Territory","2016-12-12",43,30.45,0
"25196","Northern Territory","2016-12-13",70,33.175,0.4
"25197","Northern Territory","2016-12-14",57,31,8
"25198","Northern Territory","2016-12-15",57,29.425,6.8
"25199","Northern Territory","2016-12-16",41,31.05,2.4
"25200","Northern Territory","2016-12-17",52,32.425,50.8
"25201","Northern Territory","2016-12-18",57,32.475,0.2
"25202","Northern Territory","2016-12-19",54,33.925,29.2
"25203","Northern Territory","2016-12-20",59,32.425,10.4
"25204","Northern Territory","2016-12-21",57,32.625,85
"25205","Northern Territory","2016-12-22",46,32.175,24.4
"25206","Northern Territory","2016-12-23",50,29.35,37.2
"25207","Northern Territory","2016-12-25",54,30.175,9.2
"25208","Northern Territory","2016-12-26",72,29.775,83.8
"25209","Northern Territory","2016-12-27",56,29.35,63.8
"25210","Northern Territory","2016-12-28",56,30.775,58.4
"25211","Northern Territory","2016-12-30",52,30,12
"25212","Northern Territory","2017-01-02",46,28.35,109.8
"25213","Northern Territory","2017-01-03",52,29.475,20.8
"25214","Northern Territory","2017-01-04",50,30.95,24
"25215","Northern Territory","2017-01-05",61,33.4,5.4
"25216","Northern Territory","2017-01-06",39,33.375,15.2
"25217","Northern Territory","2017-01-07",50,33.875,0
"25218","Northern Territory","2017-01-08",37,32.65,0
"25219","Northern Territory","2017-01-09",37,34.05,0
"25220","Northern Territory","2017-01-10",57,33.875,0.4
"25221","Northern Territory","2017-01-11",61,33.05,2
"25222","Northern Territory","2017-01-12",56,32.675,23.6
"25223","Northern Territory","2017-01-13",56,32.025,3.6
"25224","Northern Territory","2017-01-14",44,30.625,30
"25225","Northern Territory","2017-01-16",39,32.65,1
"25226","Northern Territory","2017-01-17",46,33.1,1.4
"25227","Northern Territory","2017-01-18",52,31.925,0.2
"25228","Northern Territory","2017-01-19",48,32.1,3.4
"25229","Northern Territory","2017-01-20",43,32.775,25.6
"25230","Northern Territory","2017-01-21",59,30.85,23
"25231","Northern Territory","2017-01-22",48,31.625,4
"25232","Northern Territory","2017-01-23",50,29.125,26.2
"25233","Northern Territory","2017-01-24",52,27.8,145.6
"25234","Northern Territory","2017-01-25",56,28.25,8.2
"25235","Northern Territory","2017-01-26",48,30.075,16.4
"25236","Northern Territory","2017-01-27",52,32.075,4.2
"25237","Northern Territory","2017-01-28",61,33.25,10.2
"25238","Northern Territory","2017-01-29",37,34.05,7.6
"25239","Northern Territory","2017-01-30",41,34.475,13.2
